invoice_id,vendor,amount,date,description
80LARC24FW025,D&M METAL AND INDUSTRIAL SALES LLC,381.0,2024-02-13,"METAL RODS, I BEAM AND SQUARE BAR"
80LARC24FW026,D&M METAL AND INDUSTRIAL SALES LLC,101.0,2024-02-13,6061 ANGLE & SHEET
80LARC24FW027,D&M METAL AND INDUSTRIAL SALES LLC,3755.0,2024-02-20,T3 SHEETS AND T651 PLATE
80LARC24FW028,D&M METAL AND INDUSTRIAL SALES LLC,187.0,2024-02-21,GR50 STEEL ROD
80LARC24FW029,D&M METAL AND INDUSTRIAL SALES LLC,477.0,2024-02-21,ALUMINUM ANGLE
80LARC24FW030,D&M METAL AND INDUSTRIAL SALES LLC,3976.0,2024-02-22,430 SS PLATE AND DOMESTIC PLATE
80LARC24FW031,D&M METAL AND INDUSTRIAL SALES LLC,1351.0,2024-02-22,T3 PLATE AND T6 PLATE
80LARC24FW032,D&M METAL AND INDUSTRIAL SALES LLC,1097.0,2024-02-26,"6061-T651 PLATES, 6061-T6511 TUBE"
80LARC24FW033,STAINLESS SHAPES INC,1972.0,2024-02-26,STAINLESS SMLS A106/A53
80LARC24FW034,STAINLESS SHAPES INC,3695.4,2024-02-26,STAINLESS SMLS 304/304L
80LARC24FW035,"PIERCE ALUMINUM COMPANY, INC.",897.0,2024-02-28,6061-T651 DFARS
80LARC24FW036,D&M METAL AND INDUSTRIAL SALES LLC,3892.0,2024-03-01,INCONE (ALLOY 718) & ROUND BAR
80LARC24FW037,STAINLESS SHAPES INC,3047.37,2024-03-01,VARIOUS METALS
80LARC24FW038,STAINLESS SHAPES INC,5752.95,2024-03-06,"15-5PH COND H1025 AMS 5659 4"" X 7"" X 15"""
80LARC24FW039,D&M METAL AND INDUSTRIAL SALES LLC,514.0,2024-03-07,METAL ANGLE
80LARC24FW040,INDUSTRIAL METAL SALES LLC,26688.0,2024-03-11,VARIOUS METALS
80LARC24FW041,D&M METAL AND INDUSTRIAL SALES LLC,1865.0,2024-03-12,15-5 ROD HEAT TREATED TO H1025
80LARC24FW042,D&M METAL AND INDUSTRIAL SALES LLC,702.0,2024-03-13,A36 ANGLE AND 6061 TUBE
80LARC24FW043,"PIERCE ALUMINUM COMPANY, INC.",9410.07,2024-03-15,VARIOUS METALS
80LARC24FW044,D&M METAL AND INDUSTRIAL SALES LLC,1890.0,2024-03-22,STAINLESS PLATES
80LARC24FW045,D&M METAL AND INDUSTRIAL SALES LLC,371.0,2024-03-25,STEEL PLATE - PLASMA CUT
80LARC24FW046,D&M METAL AND INDUSTRIAL SALES LLC,440.0,2024-04-08,METAL ROD
80LARC24FW047,D&M METAL AND INDUSTRIAL SALES LLC,2105.0,2024-04-11,VARIOUS METALS
80LARC24FW048,D&M METAL AND INDUSTRIAL SALES LLC,3900.0,2024-04-15,17-4 PH FLAT BAR
80LARC24FW049,"PIERCE ALUMINUM COMPANY, INC.",1540.95,2024-04-15,VARIOUS METALS
80LARC24FW050,D&M METAL AND INDUSTRIAL SALES LLC,868.0,2024-04-17,I BEAM
80LARC24FW051,D&M METAL AND INDUSTRIAL SALES LLC,717.6,2024-04-22,6061 ANGLE
80LARC24FW052,D&M METAL AND INDUSTRIAL SALES LLC,763.0,2024-04-22,304 PLATE - PLASMA CUT
80LARC24FW053,INDUSTRIAL METAL SALES LLC,6249.0,2024-04-24,VARIOUS ALUMINUM & STAINLESS PLATE
80LARC24FW054,D&M METAL AND INDUSTRIAL SALES LLC,224.0,2024-04-25,"METAL 6061-T6511 FB .75 X 2"" X 12'"
80LARC24FW055,STAINLESS SHAPES INC,1025.75,2024-04-29,VARIOUS METAL 7050-T7451 SIZES
80LARC24FW056,D&M METAL AND INDUSTRIAL SALES LLC,966.0,2024-04-30,STEEL DIAMOND PLATE
80LARC24FW057,D&M METAL AND INDUSTRIAL SALES LLC,24664.0,2024-04-30,SCATTERING RIG
80LARC24FW058,D&M METAL AND INDUSTRIAL SALES LLC,8330.1,2024-05-07,VARIOUS METALS
80LARC24FW059,D&M METAL AND INDUSTRIAL SALES LLC,332.5,2024-05-09,BOLT ASSEMBLY: LG BH-SHC & SLIDE IN OVAL T NUT
80LARC24FW060,D&M METAL AND INDUSTRIAL SALES LLC,2547.0,2024-05-14,"T SLOT RAIL, FLAT BAR AND 6061 SHEET"
80LARC24FW061,"PIERCE ALUMINUM COMPANY, INC.",1510.0,2024-05-20,VARIOUS METALS
80LARC24FW062,D&M METAL AND INDUSTRIAL SALES LLC,4289.0,2024-06-04,VARIOUS METALS
80LARC24FW063,INDUSTRIAL METAL SALES LLC,2248.0,2024-06-05,STAINLESS STEEL
80LARC24FW064,D&M METAL AND INDUSTRIAL SALES LLC,30.0,2024-06-05,6061-T6511 SQUARE BAR
80LARC24FW065,D&M METAL AND INDUSTRIAL SALES LLC,491.0,2024-06-06,A36 DOMESTIC PLATE
80LARC24FW066,D&M METAL AND INDUSTRIAL SALES LLC,774.0,2024-06-06,6061-T651 PLATE AND 6061-T6 ANGLE
80LARC24FW067,MICRO CRAFT INC,1300.0,2024-06-07,TOP AND BASE ROLLER SUPPORTS
80LARC24FW068,D&M METAL AND INDUSTRIAL SALES LLC,480.0,2024-06-11,T6 PLATE
80LARC24FW069,D&M METAL AND INDUSTRIAL SALES LLC,502.0,2024-06-11,"CARBON STEEL, A106 B SMLS PIPE"
80LARC24FW070,STAINLESS SHAPES INC,1175.01,2024-06-13,"15-5PH COND H1025 2"" DIAMETER"
80LARC24FW071,D&M METAL AND INDUSTRIAL SALES LLC,1400.0,2024-06-14,DOMESTIC STEEL PLATE
80LARC24FW072,"APPLIED FAB & MACHINING, INC.",4592.84,2024-06-21,QUOTE 34199
80LARC24FW073,D&M METAL AND INDUSTRIAL SALES LLC,276.0,2024-06-24,SQUARE BAR
80LARC24FW074,D&M METAL AND INDUSTRIAL SALES LLC,652.0,2024-07-03,"17-4 PH ROD, 316/L U CHANNEL ROUND CORNERS"
80LARC24FW075,"APPLIED FAB & MACHINING, INC.",3091.0,2024-07-08,STRAIGHT TRAILING EDGE EXTENSION PLATES
80LARC24FW076,VISION MACHINE AND FABRICATION CORP.,2720.0,2024-07-09,SCATTERING RIG-FLOOR DECK
80LARC24FW077,STAINLESS SHAPES INC,48174.83,2024-07-11,VARIOUS METALS
80LARC24FW078,D&M METAL AND INDUSTRIAL SALES LLC,540.0,2024-07-12,6061 METAL SHEET
80LARC24FW079,"PIERCE ALUMINUM COMPANY, INC.",2518.75,2024-07-15,"6061-T6511 STOCK CUT IMPORT, 6061-T651 ON CUT"
80LARC24FW080,INDUSTRIAL METAL SALES LLC,929.0,2024-07-17,VARIOUS METALS
80LARC24FW081,D&M METAL AND INDUSTRIAL SALES LLC,2173.0,2024-07-17,STEEL BEAMS
80LARC24FW082,"PIERCE ALUMINUM COMPANY, INC.",1596.75,2024-07-17,6061-T651 DFARS
80LARC24FW083,D&M METAL AND INDUSTRIAL SALES LLC,2970.0,2024-07-18,17-4 PH SQUARE BARS
80LARC24FW084,D&M METAL AND INDUSTRIAL SALES LLC,7800.0,2024-07-18,10 GAUGE 304/304L SHEET
80LARC24FW085,D&M METAL AND INDUSTRIAL SALES LLC,659.0,2024-07-22,VARIOUS METALS
80LARC24FW086,D&M METAL AND INDUSTRIAL SALES LLC,760.0,2024-07-22,6061-T651 PLATE
80LARC24FW087,D&M METAL AND INDUSTRIAL SALES LLC,5628.0,2024-07-24,METAL QUOTE
80LARC24FW088,D&M METAL AND INDUSTRIAL SALES LLC,2339.0,2024-07-24,VARIOUS METALS
80LARC24FW089,MODERN MACHINE AND TOOL COMPANY INCORPORATED,8686.0,2024-07-25,MACHINE MAIN TUBE UPPER AND LOWER
80LARC24FW090,D&M METAL AND INDUSTRIAL SALES LLC,4955.0,2024-07-26,VARIOUS METALS
80LARC24FW091,D&M METAL AND INDUSTRIAL SALES LLC,290.0,2024-07-30,5052 H32 SHEET
80LARC24FW092,D&M METAL AND INDUSTRIAL SALES LLC,469.0,2024-07-31,A36 PLATE
80LARC24FW093,D&M METAL AND INDUSTRIAL SALES LLC,576.0,2024-08-06,6061-T6 ANGLE
80LARC24FW094,D&M METAL AND INDUSTRIAL SALES LLC,394.0,2024-08-12,RED VIRGIN PTFE SHEET
80LARC24FW095,"PIERCE ALUMINUM COMPANY, INC.",1416.0,2024-08-12,6061-T651 DFARS
80LARC24FW096,VISION MACHINE AND FABRICATION CORP.,9390.0,2024-08-13,HYMETS-GRAPHITE INSULATOR & DISK PARTS
80LARC24FW097,D&M METAL AND INDUSTRIAL SALES LLC,2623.0,2024-08-16,"4130 HR ANNEALED, DESCALED AQ PLATE, FLAME CUT"
80LARC24FW098,D&M METAL AND INDUSTRIAL SALES LLC,752.0,2024-08-19,MIC6 PLATE
80LARC24FW099,D&M METAL AND INDUSTRIAL SALES LLC,599.0,2024-08-21,A36 METAL
80LARC24FW100,D&M METAL AND INDUSTRIAL SALES LLC,3153.0,2024-08-22,"MULTIPLE A500 B PIPES, A36 F B"
80LARC24FW101,D&M METAL AND INDUSTRIAL SALES LLC,427.0,2024-08-23,WALL - 6061 ANGLE CUT
80LARC24FW102,"PIERCE ALUMINUM COMPANY, INC.",588.54,2024-08-23,VARIOUS 7050-T7451 METAL SIZES
80LARC24FW103,"PIERCE ALUMINUM COMPANY, INC.",973.8,2024-08-23,6061-T651 DFARS
80LARC24FW104,"PIERCE ALUMINUM COMPANY, INC.",5317.5,2024-08-28,6061-T651 DFARS
80LARC24FW105,D&M METAL AND INDUSTRIAL SALES LLC,965.0,2024-08-28,6061-T651 PLATE
80LARC24FW106,D&M METAL AND INDUSTRIAL SALES LLC,1025.0,2024-08-30,1 INCH DIAMETER H-11 VAC MELT ANNEALED CENTERLESS GROUND
80LARC24FW107,"PIERCE ALUMINUM COMPANY, INC.",596.0,2024-09-09,ALUMINUM 6061-T6511
80LARC24FW108,D&M METAL AND INDUSTRIAL SALES LLC,360.0,2024-09-09,6061-T SHEET
80LARC24FW109,D&M METAL AND INDUSTRIAL SALES LLC,1513.0,2024-09-12,QUOTE 1641 & 1642
80LARC24FW110,D&M METAL AND INDUSTRIAL SALES LLC,2493.0,2024-09-13,ALLOY 600 ROUND BAR
80LARC24FW111,D&M METAL AND INDUSTRIAL SALES LLC,765.0,2024-09-24,MIC 6 PLATE
80LARC24PA005,SUPERIOR-LIDGERWOOD-MUNDY CORP,840003.75,2024-05-01,MULTI-HOIST AND AIR CASTER SYSTEM FOR THE NASA LANGLEY RESEARCH CENTER (LARC) LANDING AND IMPACT RESEARCH FACILITY (LANDIR) TO SUPPORT IMPACT DYNAMICS TESTING UNDER THE HUMAN LANDING SYSTEMS (HLS) PROGRAM FOR THE MOON LANDING TEST (MLT) PROJECT.
80LARC24PA008,ALUTIIQ CAREER VENTURES LLC,1412180.2,2024-03-29,"BASIC GROUNDS MAINTENANCE AND PEST CONTROL SERVICES FOR FACILITIES LOCATED AT LANGLEY RESEARCH CENTER (LARC) AND NASA BUILDINGS LOCATED ON THE ADJACENT LANGLEY AIR FORCE BASE IN HAMPTON, VIRGINIA."
80LARC24PA009,NEWTON LLC,290245.0,2024-06-13,BUILD AND DELIVER ONE CONTAINER FOR TRANSPORTATION AND STORAGE OF THE GEOSTATIONARY CARBON CYCLE OBSERVATORY (GEOCARB) INSTRUMENT ASSEMBLY.
80LARC24PA010,NORTH AMERICAN REFRIGERANTS INC,1083836.0,2024-08-29,SUPPLY AND DELIVERY OF R134A REFRIGERANT
80MSFC24CA004,SMITHSONIAN INSTITUTION,3731360.0,2024-03-26,"THE TROPOSPHERIC EMISSIONS: MONITORING OF POLLUTION (TEMPO) CONTRACT, WILL CONDUCT THE NECESSARY RESEARCH, DEVELOP ALGORITHMS, AND PROVIDE NEAR REAL-TIME PRODUCTS FOR NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA'S) HINOD MISSION."
80MSFC24CA005,ALLIUM US HOLDING LLC,4818817.83,2024-09-20,NASA TECHNICAL STANDARD SYSTEMS
80MSFC24CA008,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",16057000.0,2024-09-10,"THE GOAL OF NEO SURVEYOR IS TO FIND, TRACK, AND CHARACTERIZE THE ASTEROIDS AND COMETS THAT COULD POTENTIALLY THREATEN THE EARTH."
80MSFC24CA009,HOLLY SHULMAN,954309.0,2024-03-29,"MICROWAVE MULTIMODE (MWM) CONTINUOUS PAVING, HORIZONTAL, AND VERTICAL CONSTRUCTION TECHNIQUES"
80MSFC24CA012,RESOLUTION LLC,4644853.0,2024-06-21,FLIGHT SYSTEMS TEAM SYSTEMS INTEGRATION AND TECHNICAL EXPERTISE
80MSFC24CA013,BAE SYSTEMS SPACE & MISSION SYSTEMS INC.,8550932.0,2024-09-03,ULTRA-STABLE TELESCOPE RESEARCH AND ANALYSIS - CRITICAL TECHNOLOGIES (ULTRA-CT)
80MSFC24CA014,NORTHROP GRUMMAN SYSTEMS CORPORATION,3502252.0,2024-09-12,STABLE: SYSTEMS TECHNOLOGIES FOR ARCHITECTURE BASELINE
80MSFC24CA015,LOCKHEED MARTIN CORPORATION,4759423.96,2024-09-19,TECHNOLOGY MATURATION FOR ASTROPHYSICS SPACE TELESCOPES (TECHMAST)
80MSFC24CA016,"UNIVERSITY OF MARYLAND, COLLEGE PARK",223834.0,2024-07-02,"NEXT GENERATION LUNAR RETROREFLEECTORS (NGLR) SUPPORT OF SCIENCE OPERATIONS, DATA COLLECTION, LOCATION AND POINTING OF A LUNAR RETROREFLECTOR ON AND DURING THE 19D LUNAR MISSION, CURRENTLY SLATED FOR LAUNCH IN NOVEMBER 2024."
80MSFC24CA018,SIERRA SPACE CORP,3031409.51,2024-09-23,"THE PURPOSE OF THIS EFFORT IS THE DESIGN, MANUFACTURING, AND DEVELOPMENT TESTING FOR LOW LEAKAGE VALVES CONCEPTS USED TO PRIMARILY SERVICE LIQUID HYDROGEN IN-SPACE APPLICATIONS. THESE IN-SPACE APPLICATIONS INCLUDE ENVISIONED DEEP SPACE TRANSPORTATION"
80MSFC24F0001,"CH2M HILL, INC",274009.0,2023-10-03,TASK ORDER JAC081 - NASA MSFC OU-3 SA-7 REMEDIATION SUPPORT SAMPLING
80MSFC24F0002,"CH2M HILL, INC",362931.0,2023-10-17,TASK ORDER JAC077 - NASA MSFC OU 3 SA 12 THERMAL IRA EXPANSION DRILLING AND SITE WORK ACTIVITIES
80MSFC24F0004,THE AEROSPACE CORPORATION,59941.84,2024-01-22,"THE AEROSPACE CORPORATION WILL PROVIDE SUPPORT IN THE TESTING OF ADHESIVE BONDING MATERIALS""."
80MSFC24F0005,ALL NATIVE SYNERGIES COMPANY,372.76,2023-10-12,"PER FWR R001009944 PURCHASE ONE 36X48 WORKSTATION PRIVACY SCREEN, BLDG 4251.."
80MSFC24F0006,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,254135.0,2023-10-24,MARS SAMPLE RETURN (MSR) INDEPENDENT REVIEW BOARD (IRB) SUPPORT
80MSFC24F0007,LINTECH GLOBAL INC,352.0,2023-10-20,PER FWR R001010562 PROCURE SPARE BATTERIES FOR UPS FOR OUTAGE RESPONSE AND RELIABILITY OF UCS PANELS.
80MSFC24F0008,"ACUITY EDGE, INC.",1172842.0,2023-11-06,80MSFC18D0007 80MSFC24F0008 TECH TRANSFER ACUITY EDGE TASK ORDER 17 FY24 AGENCY COMMERCIALIZATION SUPPORT TASK
80MSFC24F0009,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,43749.0,2023-11-09,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY (JHU/APL) SUPPORTS NEW TASK ORDER FOR NASA SCIENCE MISSION DIRECTORATE (SMD) PHASE E COST STUDY.
80MSFC24F0012,TENNESSEE VALLEY SERVICES INC,1296299.0,2023-10-30,"PER FWR R000936025 INSTALL NEW WINDOWS, BUILDING 4249."
80MSFC24F0014,"CH2M HILL, INC",341729.0,2023-11-22,JAC082 - MAF SITEWIDE MONITORING
80MSFC24F0015,APACHE ELECTRICAL CONTRACTORS INC,92714.0,2023-11-01,"PER FWR R000965556 MODS TO ROOM 109A, BLDG 4205."
80MSFC24F0016,APACHE ELECTRICAL CONTRACTORS INC,367451.0,2023-11-02,PER FWR R00102325 PAINT EXTERIOR BLDG 4663.
80MSFC24F0017,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,19075390.0,2024-03-04,CROSS-SCALE INVESTIGATION OF EARTH'S MAGNETOTAIL AND AURORA (CINEMA) MISSION SUPPORT UNDER ARDES II 80MSFC20D0004
80MSFC24F0020,TENNESSEE VALLEY SERVICES INC,749017.0,2023-11-16,"FWR R000930716 .BASE BID:  PROVIDE A SPLIT SYSTEM DXAC, 30 TON CRU ROOM A109..ALTERNATE 1: PROVIDE A SPLIT SYSTEM DXAC, 30 TON CRU ROOM C210..ALTERNATE 2:  PROVIDE TWO SPLIT SYSTEM DXAC 25 NOMINAL TON, CRU UNITS FOR ROOMS B204 AND B208"
80MSFC24F0021,"CH2M HILL, INC",119777.0,2023-11-27,JAC083 - MAF PROGRAM SUPPORT
80MSFC24F0025,TENNESSEE VALLEY SERVICES INC,74130.0,2023-12-05,GRANITE PAVERS AT BUILDING 4221 COURTYARD PER FWR R000997089
80MSFC24F0026,LINTECH GLOBAL INC,1.0,2023-12-07,FWR R001016736 PROCURE 3 PACK CLAMP FOR FLUKE METER TO REPAIR BUILDING METERS.
80MSFC24F0027,TENNESSEE VALLEY SERVICES INC,23621.0,2023-12-11,"REMOVE EXISTING FLOOR TILES IN BLDG 4205, ROOM 112A. PREPARE, STAIN AND SEAL EXISTING CONCRETE SLAB. PAINT SPECIFIED WALLS."
80MSFC24F0029,"VEC VALLEY ELECTRIC, INC.",10863.0,2023-12-20,"BUILDING 4487, INSTALL BREAKER AND DISCONNECT FOR ROOM B100"
80MSFC24F0031,TENNESSEE VALLEY SERVICES INC,150735.0,2023-12-21,INSTALL GFE CHILLER IN BUILDING 4755 PER FWR R000686467
80MSFC24F0037,APACHE ELECTRICAL CONTRACTORS INC,6340.0,2024-01-04,INSTALL TWO EXTERIOR LIGHT FIXTURES ON AT EACH ENTRRANCE OF BUILDING 4625B INCLUDING ASSOCIATED POWER CIRCUITS
80MSFC24F0039,"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",54444.26,2024-01-17,TECHNICAL SERVICES CONSULTATION AND LEADERSHIP TO MSFC IN SUPPORT OF THE ENGINEERING DIRECTORATE'S FLUID DYNAMICS BRANCH.
80MSFC24F0041,CBF PARTNERS JV LLC,64800.0,2024-01-12,"THE AWARD OF TASK ORDER 80MSFC24F0034  ADDS MARSHALL SPACE FLIGHT CENTER (MSFC) INCLUDING MICHOUD ASSEMBLY FACILITY (MAF) TO THE DASS CONTRACT. THE AWARD OF THE TASK ORDER WILL ALLOW FOR PHASE-IN ACTIVITIES FROM JANUARY 15, 2024, TO FEBRUARY 29, 2024"
80MSFC24F0043,"L&M TECHNOLOGIES, INC.",852823.72,2024-02-13,MARSHALL LOGISTICS SUPPORT SERVICES (MLSS) - TASK ORDER 7 - MISCELLANEOUS
80MSFC24F0045,LINTECH GLOBAL INC,764.56,2024-01-23,PER FWR R001020330 PROCURE SPARE BATTERIES FOR UPS FOR OUTAGE RESPONSE AND RELIABILITY OF UCS PANELS.
80MSFC24F0047,TENNESSEE VALLEY SERVICES INC,99780.0,2024-01-23,PER FWR R000936699 INSTALL POWER DISTRIBUTION PANEL
80MSFC24F0048,MADISON ELECTRIC INC,520000.0,2024-01-23,CLEAN-AGENT FIRE-EXTINGUISHING SYSTEMS BLDG 4205
80MSFC24F0049,CBF PARTNERS JV LLC,3019260.21,2024-02-20,THE AWARD OF TASK ORDER 80MSFC24F0049 BEGINS MARSHALL SPACE FLIGHT CENTER (MSFC) INCLUDING MICHOUD ASSEMBLY FACILITY (MAF) TO THE DASS CONTRACT.
80MSFC24F0050,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,74124.0,2024-02-14,MULTI-SLIT SOLAR EXPLORER (MUSE) MISSION STANDING REVIEW BOARD (SRB) SUPPORT
80MSFC24F0051,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,13531.0,2024-02-08,NASA-ISRO SYNTHETIC APERTURE RADAR (NISAR) STANDING REVIEW BOARD (SRB) SUPPORT
80MSFC24F0052,TENNESSEE VALLEY SERVICES INC,20246.0,2024-02-01,NEW HANDICAP PARKING AT BUILDING 4221
80MSFC24F0055,"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",4746289.0,2024-02-06,TASK 28: ENGINEERING AND ANALYSIS SERVICES
80MSFC24F0057,"VEC VALLEY ELECTRIC, INC.",17416.0,2024-02-02,PROVIDE 480V 3PH POWER SUPPLY AND ASSOCIATED SAFETY SWITCH AND BREAKER FOR LAB EQUIPMENT IN ROOM 101 AT BUILDING 4205
80MSFC24F0058,TENNESSEE VALLEY SERVICES INC,4000.0,2024-02-06,PAINT OFFICE AREA ROOM A211 - BUILDING 4663
80MSFC24F0059,TENNESSEE VALLEY SERVICES INC,47614.0,2024-02-07,FIRE PROTECTION MODIFICATIONS
80MSFC24F0061,"CH2M HILL, INC",62264.0,2024-02-22,JAC084 MSFC TITLE V AIR PERMIT RENEWAL
80MSFC24F0064,"INOMEDIC HEALTH APPLICATIONS, INC.",164965.0,2024-02-21,MSFC/MAF PRE-DEMOLITION ASSESSMENTS
80MSFC24F0065,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,10455.0,2024-02-28,VOLATILES INVESTIGATING POLAR EXPLORATION ROVER (VIPER) MISSION VIPER REVIEW TEAM (VRT) SUPPORT UNDER ARDES II 80MSFC20D0004
80MSFC24F0066,"CH2M HILL, INC",128912.0,2024-03-12,"TASK ORDER#80MSFC24F066 JAC086 ""BUILDING 4708 VAPOR INTRUSION MONITORING, EVALUATING AND REPORTING""."
80MSFC24F0067,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,61257.49,2024-03-22,HERE TO OBSERVE (H2O) SUPPORT FOR PLANETARY SCIENCE DIVISION (PSD) MISSIONS
80MSFC24F0068,DISON GROUP LLC,51527.0,2024-02-29,BUILDING 4657 REPAIR SINKHOLE FWR R000910369
80MSFC24F0069,TENNESSEE VALLEY SERVICES INC,9762.0,2024-03-05,4602 INSTALL DISCONNECTS ROOM 1187 BLDG 4602
80MSFC24F0070,TENNESSEE VALLEY SERVICES INC,36122.0,2024-03-06,BATHROOM ACCESSORIES BLDG 4610
80MSFC24F0071,"VEC VALLEY ELECTRIC, INC.",116939.0,2024-03-11,INSTALL WINDOW ON THE NORTHEAST WALL IN BLDG 4203:1226 AND 1228
80MSFC24F0073,"CH2M HILL, INC",508879.0,2024-03-27,"TASK ORDER 80MSFC24F0073 PROJECT# JAC086 ""BUILDING 4708 VAPOR INTRUSION MONITORING, EVALUATING AND REPORTING"""
80MSFC24F0074,APACHE ELECTRICAL CONTRACTORS INC,133455.0,2024-03-25,UTILITIES FOR ROOM 101 BLDG. 4707
80MSFC24F0075,"VEC VALLEY ELECTRIC, INC.",61978.0,2024-03-25,REHAB WORK TO BE DONE IN BLDG 4707 RM 101 PER FWR R000987441
80MSFC24F0076,"CH2M HILL, INC",885652.0,2024-03-28,"TASK ORDER# 80MSFC24F0076, PROJECT# JAC087 .""REGULATORY RISK ANALYSIS AND COMMUNICATION SUPPORT"""
80MSFC24F0077,"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",236435.0,2024-04-05,TASK 29: HLS JIRA ADMINISTRATOR SUPPORT
80MSFC24F0078,"CH2M HILL, INC",346025.0,2024-04-12,"TASK ORDER#80MSFC24F0078 JAC088 ""2024 SITE WIDE AND SOURCE AREA MONITORING, SAMPLING & ANALYSIS"""
80MSFC24F0080,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,252383.0,2024-06-25,HUMAN LANDING SYSTEM (HLS) GUIDANCE ALGORITHM EVALUATION SUPPORT UNDER ARDES II 80MSFC20D0004.
80MSFC24F0081,"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",44969.0,2024-05-30,"TASK 30, VALVES AND ACTUATORS CONSULTATION"
80MSFC24F0083,"CEPEDA SYSTEMS & SOFTWARE ANALYSIS, INC.",492405.29,2024-06-10,PROVIDED SYSTEMS ENGINEERING AND INTEGRATION FOR DIVISION (EV70).
80MSFC24F0088,ALL NATIVE SYNERGIES COMPANY,3748.53,2024-05-30,PER FWR R001041939: PROVIDE DAILY CLEANING SERVICE OF PORTA LISA PORTABLE RESTROOM TRAILER LOCATED ON SOUTHSIDE OF BUILDING 4699. PROVIDE DAILY TRASH REMOVAL AND WEEKLY SWEEPING AND MOPPING OF MOB2 TRAILER NORTH SIDE OF 4699.
80MSFC24F0093,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,1298367.0,2024-07-03,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY (JHU/APL) SUPPORTS RAPID MISSION DESIGN STUDY FOR MARS SAMPLE RETURN PROGRAM.
80MSFC24F0096,"AMENTUM SERVICES, INC.",2127709.0,2024-07-03,TASK ORDER FOR FACILITIES OPERATIONS MAINTENANCE SUPPORT SERVICES (FOMSS) - SCHEDULED MAINTENANCE OPTION YEAR 7
80MSFC24F0097,"AMENTUM SERVICES, INC.",2249465.07,2024-07-03,TASK ORDER FOR FACILITIES OPERATIONS MAINTENANCE SUPPORT SERVICES (FOMSS) - SCHEDULED MAINTENANCE OPTION YEAR 7
80MSFC24F0098,"AMENTUM SERVICES, INC.",2979810.0,2024-07-11,"TASK ORDER FOR FACILITIES OPERATIONS MAINTENANCE SUPPORT SERVICES (FOMSS) - AMENTUM SERVICES, INC OPTION YEAR 7 (USER AND COF)"
80MSFC24F0101,"KRATOS SRE, INC.",92096.0,2024-07-12,"TASK# 14 ""MATERIALS TESTING SUPPORTING INTEGRAL THROAT ENTRANCE FOR SOLID ROCKET MOTORS INVESTIGATION."""
80MSFC24F0105,THE AEROSPACE CORPORATION,36976.04,2024-07-03,NEW TASK ORDER (MSFC) IN SUPPORT TO THE EV70 MAVS VEHICLE PROJECT.
80MSFC24F0106,THE AEROSPACE CORPORATION,1106358.49,2024-07-26,NEW TASK ORDER FOR SUPPORT TO EV70 SYSTEMS ENGINEERING AND INTEGRATION DIVISION MOON TO MARS (M2M) ANALYSIS INTEGRATION
80MSFC24F0107,THE AEROSPACE CORPORATION,314286.18,2024-07-24,NEW TASK ORDER (MSFC) IN SUPPORT TO THE EV30 STRUCTURAL DESIGN AND ANALYSIS DIVISION
80MSFC24F0110,"CH2M HILL, INC",924327.0,2024-08-07,"TASK ORDER# 80MSFC24F0110 PROJECT# JAC090 ""MAF AOI 6 EXCAVATION"""
80MSFC24F0111,ALL NATIVE SYNERGIES COMPANY,27066.62,2024-07-22,THE PURPOSE OF THIS ORDER IS TO PURCHASE ITEMS TO REPLACE MISSING/WORN/BROKEN ITEMS THAT ARE USED ON A DAILY BASIS PER FWR R001048358.
80MSFC24F0112,"CH2M HILL, INC",128698.0,2024-07-30,"TASK ORDER#80MSFC24F0112 PROJECT# JAC089 ""MAF PROGRAM SUPPORT CY25"""
80MSFC24F0113,"CH2M HILL, INC",82425.0,2024-08-01,TASK ORDER# 80MSFC24F0113 PROJECT# JAC092 TECHNICAL CONSULTATION FOR ENVIRONMENTAL COMPLIANCE
80MSFC24F0114,"CH2M HILL, INC",189275.0,2024-08-21,"TASK ORDER# 80MSFC24F0114 PROJECT# JAC093 ""FY25 REGULATORY AGENCY COORDINATION"""
